time,lat,lon,ph_total
2021-04-15,-13.5,164.5,8.0509205
2021-04-15,-13.5,165.5,8.051571
2021-04-15,-13.5,166.5,8.050831
2021-04-15,-13.5,167.5,8.054667
2021-04-15,-13.5,168.5,8.050561
2021-04-15,-13.5,169.5,8.049299
2021-04-15,-13.5,170.5,8.049119
2021-04-15,-13.5,171.5,8.048384
2021-04-15,-13.5,172.5,8.048368
2021-04-15,-13.5,173.5,8.048239
2021-04-15,-13.5,174.5,8.047388
2021-04-15,-13.5,175.5,8.0474825
2021-04-15,-13.5,176.5,8.047694
2021-04-15,-13.5,177.5,8.047113
2021-04-15,-13.5,178.5,8.048449
2021-04-15,-13.5,179.5,8.048449
2021-04-15,-12.5,100.5,8.043173
2021-04-15,-12.5,101.5,8.043236
2021-04-15,-12.5,102.5,8.042895
2021-04-15,-12.5,103.5,8.043131
2021-04-15,-12.5,104.5,8.042509
2021-04-15,-12.5,105.5,8.0419235
2021-04-15,-12.5,106.5,8.04019
2021-04-15,-12.5,107.5,8.040107
2021-04-15,-12.5,108.5,8.0399
2021-04-15,-12.5,109.5,8.03978
2021-04-15,-12.5,110.5,8.040177
2021-04-15,-12.5,111.5,8.040621
2021-04-15,-12.5,112.5,8.041108
2021-04-15,-12.5,113.5,8.040932
2021-04-15,-12.5,114.5,8.041205
2021-04-15,-12.5,115.5,8.040819
2021-04-15,-12.5,116.5,8.041306
2021-04-15,-12.5,117.5,8.040467
2021-04-15,-12.5,118.5,8.036078
2021-04-15,-12.5,119.5,8.032457
2021-04-15,-12.5,120.5,8.027775
2021-04-15,-12.5,121.5,8.025019
2021-04-15,-12.5,122.5,8.021784
2021-04-15,-12.5,123.5,8.013841
2021-04-15,-12.5,124.5,8.012935
2021-04-15,-12.5,125.5,8.011264
2021-04-15,-12.5,126.5,8.012944
2021-04-15,-12.5,127.5,8.018302
2021-04-15,-12.5,128.5,8.020168
2021-04-15,-12.5,129.5,8.013983
2021-04-15,-12.5,130.5,8.013983
2021-04-15,-12.5,137.5,8.025395
2021-04-15,-12.5,138.5,8.025395
2021-04-15,-12.5,139.5,8.023311
2021-04-15,-12.5,140.5,8.021631
2021-04-15,-12.5,141.5,8.017491
2021-04-15,-12.5,143.5,8.041451
2021-04-15,-12.5,144.5,8.041451
2021-04-15,-12.5,145.5,8.042884
2021-04-15,-12.5,146.5,8.050677
2021-04-15,-12.5,147.5,8.04861
2021-04-15,-12.5,148.5,8.049525
2021-04-15,-12.5,149.5,8.0501995
2021-04-15,-12.5,150.5,8.050853
2021-04-15,-12.5,151.5,8.05114
2021-04-15,-12.5,152.5,8.050602
2021-04-15,-12.5,153.5,8.051531
2021-04-15,-12.5,154.5,8.05116
2021-04-15,-12.5,155.5,8.051069
2021-04-15,-12.5,156.5,8.050916
2021-04-15,-12.5,157.5,8.050901
2021-04-15,-12.5,158.5,8.050218
2021-04-15,-12.5,159.5,8.04851
2021-04-15,-12.5,160.5,8.047755
2021-04-15,-12.5,161.5,8.049345
2021-04-15,-12.5,162.5,8.049829
2021-04-15,-12.5,163.5,8.049458
2021-04-15,-12.5,164.5,8.050348
2021-04-15,-12.5,165.5,8.051024
2021-04-15,-12.5,166.5,8.050824
2021-04-15,-12.5,167.5,8.050497
2021-04-15,-12.5,168.5,8.04984
2021-04-15,-12.5,169.5,8.049257
2021-04-15,-12.5,170.5,8.048607
2021-04-15,-12.5,171.5,8.047996
2021-04-15,-12.5,172.5,8.048162
2021-04-15,-12.5,173.5,8.047953
2021-04-15,-12.5,174.5,8.047665
2021-04-15,-12.5,175.5,8.046561
2021-04-15,-12.5,176.5,8.046255
2021-04-15,-12.5,177.5,8.046376
2021-04-15,-12.5,178.5,8.04736
2021-04-15,-12.5,179.5,8.04736
2021-04-15,-11.5,100.5,8.040646
2021-04-15,-11.5,101.5,8.041238
2021-04-15,-11.5,102.5,8.041303
2021-04-15,-11.5,103.5,8.041183
2021-04-15,-11.5,104.5,8.041124
2021-04-15,-11.5,105.5,8.04046
2021-04-15,-11.5,106.5,8.039722
2021-04-15,-11.5,107.5,8.039491
2021-04-15,-11.5,108.5,8.039568
2021-04-15,-11.5,109.5,8.038812
2021-04-15,-11.5,110.5,8.04039
2021-04-15,-11.5,111.5,8.041035
2021-04-15,-11.5,112.5,8.040807
2021-04-15,-11.5,113.5,8.040545
2021-04-15,-11.5,114.5,8.040596
2021-04-15,-11.5,115.5,8.040121
2021-04-15,-11.5,116.5,8.039755
2021-04-15,-11.5,117.5,8.038004
2021-04-15,-11.5,118.5,8.033413
2021-04-15,-11.5,119.5,8.031382
2021-04-15,-11.5,120.5,8.027662
2021-04-15,-11.5,121.5,8.024175
2021-04-15,-11.5,122.5,8.0212965
2021-04-15,-11.5,123.5,8.019526
2021-04-15,-11.5,124.5,8.022037
2021-04-15,-11.5,125.5,8.015568
2021-04-15,-11.5,126.5,8.020773
2021-04-15,-11.5,127.5,8.021084
2021-04-15,-11.5,128.5,8.019964
2021-04-15,-11.5,129.5,8.01867
2021-04-15,-11.5,130.5,8.01867
2021-04-15,-11.5,137.5,8.027243
2021-04-15,-11.5,138.5,8.027243
2021-04-15,-11.5,139.5,8.024773
2021-04-15,-11.5,140.5,8.020788
2021-04-15,-11.5,141.5,8.017106
2021-04-15,-11.5,143.5,8.03768
2021-04-15,-11.5,144.5,8.03768
2021-04-15,-11.5,145.5,8.041702
2021-04-15,-11.5,146.5,8.04792
2021-04-15,-11.5,147.5,8.047885
2021-04-15,-11.5,148.5,8.04736
2021-04-15,-11.5,149.5,8.047469
2021-04-15,-11.5,150.5,8.047834
2021-04-15,-11.5,151.5,8.050938
2021-04-15,-11.5,152.5,8.052195
2021-04-15,-11.5,153.5,8.050741
2021-04-15,-11.5,154.5,8.0510025
2021-04-15,-11.5,155.5,8.048628
2021-04-15,-11.5,156.5,8.049233
2021-04-15,-11.5,157.5,8.049541
2021-04-15,-11.5,158.5,8.049378
2021-04-15,-11.5,159.5,8.047654
2021-04-15,-11.5,160.5,8.046702
2021-04-15,-11.5,161.5,8.047782
2021-04-15,-11.5,162.5,8.048613
2021-04-15,-11.5,163.5,8.048331
2021-04-15,-11.5,164.5,8.047884
2021-04-15,-11.5,165.5,8.047658
2021-04-15,-11.5,166.5,8.0492115
2021-04-15,-11.5,167.5,8.047753
2021-04-15,-11.5,168.5,8.04696
2021-04-15,-11.5,169.5,8.045948
2021-04-15,-11.5,170.5,8.045249
2021-04-15,-11.5,171.5,8.044986
2021-04-15,-11.5,172.5,8.045322
2021-04-15,-11.5,173.5,8.044874
2021-04-15,-11.5,174.5,8.045325
2021-04-15,-11.5,175.5,8.045058
2021-04-15,-11.5,176.5,8.045409
2021-04-15,-11.5,177.5,8.045456
2021-04-15,-11.5,178.5,8.0460205
2021-04-15,-11.5,179.5,8.0460205
2021-04-15,-10.5,100.5,8.041549
2021-04-15,-10.5,101.5,8.041715
2021-04-15,-10.5,102.5,8.041644
2021-04-15,-10.5,103.5,8.040906
2021-04-15,-10.5,104.5,8.039896
2021-04-15,-10.5,105.5,8.039417
2021-04-15,-10.5,106.5,8.040208
2021-04-15,-10.5,107.5,8.040121
2021-04-15,-10.5,108.5,8.039338
2021-04-15,-10.5,109.5,8.038675
2021-04-15,-10.5,110.5,8.040144
2021-04-15,-10.5,111.5,8.039752
2021-04-15,-10.5,112.5,8.0389185
2021-04-15,-10.5,113.5,8.037434
2021-04-15,-10.5,114.5,8.035944
2021-04-15,-10.5,115.5,8.037041
2021-04-15,-10.5,116.5,8.036327
2021-04-15,-10.5,117.5,8.035375
2021-04-15,-10.5,118.5,8.0324
2021-04-15,-10.5,119.5,8.028238
2021-04-15,-10.5,120.5,8.030561
2021-04-15,-10.5,121.5,8.028813
2021-04-15,-10.5,122.5,8.031776
2021-04-15,-10.5,123.5,8.031776
2021-04-15,-10.5,124.5,8.02973
2021-04-15,-10.5,125.5,8.02973
2021-04-15,-10.5,126.5,8.026204
2021-04-15,-10.5,127.5,8.026567
2021-04-15,-10.5,128.5,8.028189
2021-04-15,-10.5,129.5,8.023579
2021-04-15,-10.5,130.5,8.028429
2021-04-15,-10.5,131.5,8.025346
2021-04-15,-10.5,132.5,8.026856
2021-04-15,-10.5,133.5,8.030314
2021-04-15,-10.5,134.5,8.031507
2021-04-15,-10.5,135.5,8.031377
2021-04-15,-10.5,136.5,8.031493
2021-04-15,-10.5,137.5,8.031674
2021-04-15,-10.5,138.5,8.026757
2021-04-15,-10.5,139.5,8.026547
2021-04-15,-10.5,140.5,8.023551
2021-04-15,-10.5,141.5,8.0226755
2021-04-15,-10.5,142.5,8.0226755
2021-04-15,-10.5,143.5,8.029307
2021-04-15,-10.5,144.5,8.035258
2021-04-15,-10.5,145.5,8.039721
2021-04-15,-10.5,146.5,8.036953
2021-04-15,-10.5,147.5,8.029736
2021-04-15,-10.5,148.5,8.029736
2021-04-15,-10.5,150.5,8.050973
2021-04-15,-10.5,151.5,8.050973
2021-04-15,-10.5,152.5,8.053297
2021-04-15,-10.5,153.5,8.051322
2021-04-15,-10.5,154.5,8.049798
2021-04-15,-10.5,155.5,8.050003
2021-04-15,-10.5,156.5,8.049809
2021-04-15,-10.5,157.5,8.049298
2021-04-15,-10.5,158.5,8.048263
2021-04-15,-10.5,159.5,8.045548
2021-04-15,-10.5,160.5,8.045125
2021-04-15,-10.5,161.5,8.050307
2021-04-15,-10.5,162.5,8.050307
2021-04-15,-10.5,163.5,8.049822
2021-04-15,-10.5,164.5,8.049566
2021-04-15,-10.5,165.5,8.047959
2021-04-15,-10.5,166.5,8.048206
2021-04-15,-10.5,167.5,8.045938
2021-04-15,-10.5,168.5,8.044064
2021-04-15,-10.5,169.5,8.042009
2021-04-15,-10.5,170.5,8.042243
2021-04-15,-10.5,171.5,8.042572
2021-04-15,-10.5,172.5,8.043966
2021-04-15,-10.5,173.5,8.043269
2021-04-15,-10.5,174.5,8.0448885
2021-04-15,-10.5,175.5,8.044852
2021-04-15,-10.5,176.5,8.044998
2021-04-15,-10.5,177.5,8.04544
2021-04-15,-10.5,178.5,8.04571
2021-04-15,-10.5,179.5,8.04571
2021-04-15,-9.5,100.5,8.04214
2021-04-15,-9.5,101.5,8.042297
2021-04-15,-9.5,102.5,8.042972
2021-04-15,-9.5,103.5,8.042408
2021-04-15,-9.5,104.5,8.041113
2021-04-15,-9.5,105.5,8.040602
2021-04-15,-9.5,106.5,8.041274
2021-04-15,-9.5,107.5,8.041779
2021-04-15,-9.5,108.5,8.041922
2021-04-15,-9.5,109.5,8.041043
2021-04-15,-9.5,110.5,8.03959
2021-04-15,-9.5,111.5,8.0383215
2021-04-15,-9.5,112.5,8.039176
2021-04-15,-9.5,113.5,8.0371275
2021-04-15,-9.5,114.5,8.033724
2021-04-15,-9.5,115.5,8.029353
2021-04-15,-9.5,116.5,8.033014
2021-04-15,-9.5,117.5,8.036155
2021-04-15,-9.5,118.5,8.032744
2021-04-15,-9.5,119.5,8.032744
2021-04-15,-9.5,120.5,8.030813
2021-04-15,-9.5,121.5,8.030813
2021-04-15,-9.5,122.5,8.031304
2021-04-15,-9.5,123.5,8.02992
2021-04-15,-9.5,125.5,8.033838
2021-04-15,-9.5,126.5,8.033838
2021-04-15,-9.5,127.5,8.035678
2021-04-15,-9.5,128.5,8.03243
2021-04-15,-9.5,129.5,8.0351095
2021-04-15,-9.5,130.5,8.034477
2021-04-15,-9.5,131.5,8.031403
2021-04-15,-9.5,132.5,8.029742
2021-04-15,-9.5,133.5,8.033089
2021-04-15,-9.5,134.5,8.035148
2021-04-15,-9.5,135.5,8.031043
2021-04-15,-9.5,136.5,8.030352
2021-04-15,-9.5,137.5,8.030424
2021-04-15,-9.5,138.5,8.03018
2021-04-15,-9.5,139.5,8.022396
2021-04-15,-9.5,140.5,8.016816
2021-04-15,-9.5,141.5,8.016816
2021-04-15,-9.5,142.5,8.022668
2021-04-15,-9.5,143.5,8.022668
2021-04-15,-9.5,144.5,8.029438
2021-04-15,-9.5,145.5,8.03403
2021-04-15,-9.5,146.5,8.029335
2021-04-15,-9.5,150.5,8.052241
2021-04-15,-9.5,151.5,8.052241
2021-04-15,-9.5,152.5,8.053226
2021-04-15,-9.5,153.5,8.051509
2021-04-15,-9.5,154.5,8.049545
2021-04-15,-9.5,155.5,8.048573
2021-04-15,-9.5,156.5,8.04905
2021-04-15,-9.5,157.5,8.048439
2021-04-15,-9.5,158.5,8.047834
2021-04-15,-9.5,159.5,8.050056
2021-04-15,-9.5,160.5,8.050056
2021-04-15,-9.5,161.5,8.045852
2021-04-15,-9.5,162.5,8.045852
2021-04-15,-9.5,163.5,8.045707
2021-04-15,-9.5,164.5,8.046303
2021-04-15,-9.5,165.5,8.045637
2021-04-15,-9.5,166.5,8.043883
2021-04-15,-9.5,167.5,8.043246
2021-04-15,-9.5,168.5,8.041768
2021-04-15,-9.5,169.5,8.0417595
2021-04-15,-9.5,170.5,8.042234
2021-04-15,-9.5,171.5,8.04237
2021-04-15,-9.5,172.5,8.042691
2021-04-15,-9.5,173.5,8.043152
2021-04-15,-9.5,174.5,8.043414
2021-04-15,-9.5,175.5,8.043494
2021-04-15,-9.5,176.5,8.044819
2021-04-15,-9.5,177.5,8.045546
2021-04-15,-9.5,178.5,8.046103
2021-04-15,-9.5,179.5,8.046103
2021-04-15,-8.5,100.5,8.040129
2021-04-15,-8.5,101.5,8.040239
2021-04-15,-8.5,102.5,8.041366
2021-04-15,-8.5,103.5,8.041019
2021-04-15,-8.5,104.5,8.043214
2021-04-15,-8.5,105.5,8.041083
2021-04-15,-8.5,106.5,8.040963
2021-04-15,-8.5,107.5,8.040508
2021-04-15,-8.5,108.5,8.039889
2021-04-15,-8.5,109.5,8.03712
2021-04-15,-8.5,110.5,8.034356
2021-04-15,-8.5,111.5,8.034356
2021-04-15,-8.5,127.5,8.031455
2021-04-15,-8.5,128.5,8.031455
2021-04-15,-8.5,129.5,8.036354
2021-04-15,-8.5,130.5,8.031733
2021-04-15,-8.5,131.5,8.032634
2021-04-15,-8.5,132.5,8.038449
2021-04-15,-8.5,133.5,8.03544
2021-04-15,-8.5,134.5,8.035637
2021-04-15,-8.5,135.5,8.031276
2021-04-15,-8.5,136.5,8.018543
2021-04-15,-8.5,137.5,8.028551
2021-04-15,-8.5,138.5,8.028551
2021-04-15,-8.5,144.5,8.030384
2021-04-15,-8.5,145.5,8.028441
2021-04-15,-8.5,149.5,8.04846
2021-04-15,-8.5,150.5,8.04846
2021-04-15,-8.5,151.5,8.0518055
2021-04-15,-8.5,152.5,8.049879
2021-04-15,-8.5,153.5,8.048623
2021-04-15,-8.5,154.5,8.048031
2021-04-15,-8.5,155.5,8.048211
2021-04-15,-8.5,156.5,8.04982
2021-04-15,-8.5,157.5,8.04982
2021-04-15,-8.5,158.5,8.050435
2021-04-15,-8.5,159.5,8.050435
2021-04-15,-8.5,160.5,8.049185
2021-04-15,-8.5,161.5,8.049185
2021-04-15,-8.5,162.5,8.045748
2021-04-15,-8.5,163.5,8.045778
2021-04-15,-8.5,164.5,8.044806
2021-04-15,-8.5,165.5,8.043871
2021-04-15,-8.5,166.5,8.044305
2021-04-15,-8.5,167.5,8.043687
2021-04-15,-8.5,168.5,8.042387
2021-04-15,-8.5,169.5,8.042668
2021-04-15,-8.5,170.5,8.042865
2021-04-15,-8.5,171.5,8.042776
2021-04-15,-8.5,172.5,8.0428095
2021-04-15,-8.5,173.5,8.042995
2021-04-15,-8.5,174.5,8.0429735
2021-04-15,-8.5,175.5,8.04291
2021-04-15,-8.5,176.5,8.043115
2021-04-15,-8.5,177.5,8.043153
2021-04-15,-8.5,178.5,8.046764
2021-04-15,-8.5,179.5,8.046764
2021-04-15,-7.5,100.5,8.039369
2021-04-15,-7.5,101.5,8.040275
2021-04-15,-7.5,102.5,8.040275
2021-04-15,-7.5,103.5,8.042808
2021-04-15,-7.5,104.5,8.040743
2021-04-15,-7.5,105.5,8.033454
2021-04-15,-7.5,106.5,8.02943
2021-04-15,-7.5,114.5,8.030784
2021-04-15,-7.5,115.5,8.030784
2021-04-15,-7.5,116.5,8.038717
2021-04-15,-7.5,117.5,8.031893
2021-04-15,-7.5,118.5,8.043146
2021-04-15,-7.5,119.5,8.039587
2021-04-15,-7.5,120.5,8.038041
2021-04-15,-7.5,121.5,8.03361
2021-04-15,-7.5,122.5,8.03646
2021-04-15,-7.5,123.5,8.03719
2021-04-15,-7.5,124.5,8.037371
2021-04-15,-7.5,125.5,8.032615
2021-04-15,-7.5,126.5,8.032615
2021-04-15,-7.5,127.5,8.036087
2021-04-15,-7.5,128.5,8.036554
2021-04-15,-7.5,129.5,8.035858
2021-04-15,-7.5,130.5,8.032774
2021-04-15,-7.5,131.5,8.032774
2021-04-15,-7.5,132.5,8.035031
2021-04-15,-7.5,133.5,8.03092
2021-04-15,-7.5,134.5,8.03175
2021-04-15,-7.5,135.5,8.031199
2021-04-15,-7.5,136.5,8.020196
2021-04-15,-7.5,137.5,8.023211
2021-04-15,-7.5,148.5,8.04945
2021-04-15,-7.5,149.5,8.04945
2021-04-15,-7.5,150.5,8.048597
2021-04-15,-7.5,151.5,8.048982
2021-04-15,-7.5,152.5,8.049824
2021-04-15,-7.5,153.5,8.048348
2021-04-15,-7.5,154.5,8.047857
2021-04-15,-7.5,155.5,8.049695
2021-04-15,-7.5,156.5,8.052373
2021-04-15,-7.5,157.5,8.052373
2021-04-15,-7.5,158.5,8.046452
2021-04-15,-7.5,159.5,8.042308
2021-04-15,-7.5,160.5,8.042587
2021-04-15,-7.5,161.5,8.041789
2021-04-15,-7.5,162.5,8.042575
2021-04-15,-7.5,163.5,8.043973
2021-04-15,-7.5,164.5,8.044085
2021-04-15,-7.5,165.5,8.04338
2021-04-15,-7.5,166.5,8.043332
2021-04-15,-7.5,167.5,8.042808
2021-04-15,-7.5,168.5,8.042656
2021-04-15,-7.5,169.5,8.042284
2021-04-15,-7.5,170.5,8.04222
2021-04-15,-7.5,171.5,8.042459
2021-04-15,-7.5,172.5,8.042148
2021-04-15,-7.5,173.5,8.040735
2021-04-15,-7.5,174.5,8.041497
2021-04-15,-7.5,175.5,8.042194
2021-04-15,-7.5,176.5,8.042602
2021-04-15,-7.5,177.5,8.043107
2021-04-15,-7.5,178.5,8.044181
2021-04-15,-7.5,179.5,8.044181
2021-04-15,-6.5,100.5,8.038776
2021-04-15,-6.5,101.5,8.039431
2021-04-15,-6.5,102.5,8.039953
2021-04-15,-6.5,103.5,8.037757
2021-04-15,-6.5,104.5,8.036599
2021-04-15,-6.5,105.5,8.033106
2021-04-15,-6.5,113.5,8.034515
2021-04-15,-6.5,114.5,8.034515
2021-04-15,-6.5,115.5,8.030741
2021-04-15,-6.5,116.5,8.03185
2021-04-15,-6.5,117.5,8.035336
2021-04-15,-6.5,118.5,8.039082
2021-04-15,-6.5,119.5,8.037454
2021-04-15,-6.5,120.5,8.037351
2021-04-15,-6.5,121.5,8.032341
2021-04-15,-6.5,122.5,8.039392
2021-04-15,-6.5,123.5,8.038271
2021-04-15,-6.5,124.5,8.036131
2021-04-15,-6.5,125.5,8.035441
2021-04-15,-6.5,126.5,8.034431
2021-04-15,-6.5,127.5,8.035119
2021-04-15,-6.5,128.5,8.033802
2021-04-15,-6.5,129.5,8.032199
2021-04-15,-6.5,130.5,8.036572
2021-04-15,-6.5,131.5,8.033384
2021-04-15,-6.5,132.5,8.034286
2021-04-15,-6.5,133.5,8.034622
2021-04-15,-6.5,135.5,8.030682
2021-04-15,-6.5,136.5,8.0300665
2021-04-15,-6.5,137.5,8.016024
2021-04-15,-6.5,138.5,8.016024
2021-04-15,-6.5,148.5,8.044188
2021-04-15,-6.5,149.5,8.047338
2021-04-15,-6.5,150.5,8.047338
2021-04-15,-6.5,151.5,8.049334
2021-04-15,-6.5,152.5,8.049793
2021-04-15,-6.5,153.5,8.049466
2021-04-15,-6.5,154.5,8.049889
2021-04-15,-6.5,155.5,8.049889
2021-04-15,-6.5,156.5,8.046447
2021-04-15,-6.5,157.5,8.046447
2021-04-15,-6.5,158.5,8.040057
2021-04-15,-6.5,159.5,8.038819
2021-04-15,-6.5,160.5,8.0396805
2021-04-15,-6.5,161.5,8.039541
2021-04-15,-6.5,162.5,8.040912
2021-04-15,-6.5,163.5,8.042865
2021-04-15,-6.5,164.5,8.042755
2021-04-15,-6.5,165.5,8.042012
2021-04-15,-6.5,166.5,8.041996
2021-04-15,-6.5,167.5,8.042053
2021-04-15,-6.5,168.5,8.041071
2021-04-15,-6.5,169.5,8.04131
2021-04-15,-6.5,170.5,8.039405
2021-04-15,-6.5,171.5,8.03811
2021-04-15,-6.5,172.5,8.037646
2021-04-15,-6.5,173.5,8.036612
2021-04-15,-6.5,174.5,8.036874
2021-04-15,-6.5,175.5,8.040446
2021-04-15,-6.5,176.5,8.041127
2021-04-15,-6.5,177.5,8.037681
2021-04-15,-6.5,178.5,8.043185
2021-04-15,-6.5,179.5,8.043185
2021-04-15,-5.5,100.5,8.038144
2021-04-15,-5.5,101.5,8.038279
2021-04-15,-5.5,102.5,8.034637
2021-04-15,-5.5,103.5,8.029014
2021-04-15,-5.5,106.5,8.031852
2021-04-15,-5.5,107.5,8.031852
2021-04-15,-5.5,108.5,8.043944
2021-04-15,-5.5,109.5,8.04219
2021-04-15,-5.5,110.5,8.043042
2021-04-15,-5.5,111.5,8.0436945
2021-04-15,-5.5,112.5,8.042148
2021-04-15,-5.5,113.5,8.030585
2021-04-15,-5.5,114.5,8.033146
2021-04-15,-5.5,115.5,8.032533
2021-04-15,-5.5,116.5,8.029955
2021-04-15,-5.5,117.5,8.029959
2021-04-15,-5.5,118.5,8.032355
2021-04-15,-5.5,119.5,8.032355
2021-04-15,-5.5,120.5,8.033364
2021-04-15,-5.5,121.5,8.033364
2021-04-15,-5.5,122.5,8.033364
2021-04-15,-5.5,123.5,8.031195
2021-04-15,-5.5,124.5,8.031195
2021-04-15,-5.5,125.5,8.032984
2021-04-15,-5.5,126.5,8.032804
2021-04-15,-5.5,127.5,8.030879
2021-04-15,-5.5,128.5,8.031798
2021-04-15,-5.5,129.5,8.032179
2021-04-15,-5.5,130.5,8.031456
2021-04-15,-5.5,131.5,8.032016
2021-04-15,-5.5,132.5,8.030707
2021-04-15,-5.5,133.5,8.030707
2021-04-15,-5.5,134.5,8.027225
2021-04-15,-5.5,135.5,8.027225
2021-04-15,-5.5,136.5,8.021518
2021-04-15,-5.5,137.5,8.021518
2021-04-15,-5.5,152.5,8.049114
2021-04-15,-5.5,153.5,8.049114
2021-04-15,-5.5,154.5,8.050057
2021-04-15,-5.5,155.5,8.050057
2021-04-15,-5.5,156.5,8.039962
2021-04-15,-5.5,157.5,8.040461
2021-04-15,-5.5,158.5,8.037483
2021-04-15,-5.5,159.5,8.037503
2021-04-15,-5.5,160.5,8.037494
2021-04-15,-5.5,161.5,8.036832
2021-04-15,-5.5,162.5,8.03697
2021-04-15,-5.5,163.5,8.037838
2021-04-15,-5.5,164.5,8.03764
2021-04-15,-5.5,165.5,8.037844
2021-04-15,-5.5,166.5,8.03772
2021-04-15,-5.5,167.5,8.036586
2021-04-15,-5.5,168.5,8.035365
2021-04-15,-5.5,169.5,8.035496
2021-04-15,-5.5,170.5,8.034805
2021-04-15,-5.5,171.5,8.034146
2021-04-15,-5.5,172.5,8.033329
2021-04-15,-5.5,173.5,8.032731
2021-04-15,-5.5,174.5,8.034016
2021-04-15,-5.5,175.5,8.033533
2021-04-15,-5.5,176.5,8.02955
2021-04-15,-5.5,177.5,8.026545
2021-04-15,-5.5,178.5,8.031066
2021-04-15,-5.5,179.5,8.031066
2021-04-15,-4.5,100.5,8.036419
2021-04-15,-4.5,101.5,8.036404
2021-04-15,-4.5,102.5,8.036056
2021-04-15,-4.5,106.5,8.029105
2021-04-15,-4.5,107.5,8.029105
2021-04-15,-4.5,108.5,8.033791
2021-04-15,-4.5,109.5,8.036502
2021-04-15,-4.5,110.5,8.038266
2021-04-15,-4.5,111.5,8.036556
2021-04-15,-4.5,112.5,8.0394945
2021-04-15,-4.5,113.5,8.034081
2021-04-15,-4.5,114.5,8.037752
2021-04-15,-4.5,115.5,8.036353
2021-04-15,-4.5,116.5,8.040377
2021-04-15,-4.5,117.5,8.029705
2021-04-15,-4.5,118.5,8.031509
2021-04-15,-4.5,119.5,8.031509
2021-04-15,-4.5,120.5,8.034065
2021-04-15,-4.5,121.5,8.034065
2021-04-15,-4.5,123.5,8.034745
2021-04-15,-4.5,124.5,8.034745
2021-04-15,-4.5,125.5,8.030506
2021-04-15,-4.5,126.5,8.028378
2021-04-15,-4.5,127.5,8.02854
2021-04-15,-4.5,128.5,8.029147
2021-04-15,-4.5,129.5,8.031898
2021-04-15,-4.5,130.5,8.03015
2021-04-15,-4.5,131.5,8.030565
2021-04-15,-4.5,132.5,8.029825
2021-04-15,-4.5,133.5,8.028634
2021-04-15,-4.5,134.5,8.024272
2021-04-15,-4.5,135.5,8.024272
2021-04-15,-4.5,145.5,8.0435
2021-04-15,-4.5,146.5,8.0435
2021-04-15,-4.5,147.5,8.0426035
2021-04-15,-4.5,148.5,8.041945
2021-04-15,-4.5,149.5,8.0415325
2021-04-15,-4.5,150.5,8.037853
2021-04-15,-4.5,151.5,8.037853
2021-04-15,-4.5,153.5,8.042545
2021-04-15,-4.5,154.5,8.042545
2021-04-15,-4.5,155.5,8.040442
2021-04-15,-4.5,156.5,8.036967
2021-04-15,-4.5,157.5,8.03726
2021-04-15,-4.5,158.5,8.036168
2021-04-15,-4.5,159.5,8.035748
2021-04-15,-4.5,160.5,8.037355
2021-04-15,-4.5,161.5,8.036293
2021-04-15,-4.5,162.5,8.035273
2021-04-15,-4.5,163.5,8.035199
2021-04-15,-4.5,164.5,8.036555
2021-04-15,-4.5,165.5,8.036592
2021-04-15,-4.5,166.5,8.035946
2021-04-15,-4.5,167.5,8.033315
2021-04-15,-4.5,168.5,8.032278
2021-04-15,-4.5,169.5,8.031002
2021-04-15,-4.5,170.5,8.030245
2021-04-15,-4.5,171.5,8.030345
2021-04-15,-4.5,172.5,8.030194
2021-04-15,-4.5,173.5,8.029993
2021-04-15,-4.5,174.5,8.028535
2021-04-15,-4.5,175.5,8.025882
2021-04-15,-4.5,176.5,8.024613
2021-04-15,-4.5,177.5,8.025888
2021-04-15,-4.5,178.5,8.028557
2021-04-15,-4.5,179.5,8.028557
2021-04-15,-3.5,100.5,8.035805
2021-04-15,-3.5,101.5,8.034788
2021-04-15,-3.5,106.5,8.028017
2021-04-15,-3.5,107.5,8.028017
2021-04-15,-3.5,108.5,8.028918
2021-04-15,-3.5,109.5,8.029188
2021-04-15,-3.5,110.5,8.032194
2021-04-15,-3.5,111.5,8.042492
2021-04-15,-3.5,112.5,8.042492
2021-04-15,-3.5,116.5,8.034334
2021-04-15,-3.5,117.5,8.034334
2021-04-15,-3.5,118.5,8.0314665
2021-04-15,-3.5,122.5,8.034341
2021-04-15,-3.5,123.5,8.034341
2021-04-15,-3.5,124.5,8.034751
2021-04-15,-3.5,125.5,8.0288515
2021-04-15,-3.5,130.5,8.028832
2021-04-15,-3.5,131.5,8.028832
2021-04-15,-3.5,132.5,8.029679
2021-04-15,-3.5,144.5,8.04226
2021-04-15,-3.5,145.5,8.04226
2021-04-15,-3.5,146.5,8.048112
2021-04-15,-3.5,147.5,8.047086
2021-04-15,-3.5,148.5,8.04402
2021-04-15,-3.5,149.5,8.042372
2021-04-15,-3.5,150.5,8.040794
2021-04-15,-3.5,151.5,8.042534
2021-04-15,-3.5,152.5,8.042534
2021-04-15,-3.5,153.5,8.03718
2021-04-15,-3.5,154.5,8.038859
2021-04-15,-3.5,155.5,8.035136
2021-04-15,-3.5,156.5,8.033658
2021-04-15,-3.5,157.5,8.034367
2021-04-15,-3.5,158.5,8.034619
